3.149347,2.077711,0.052918,0.028976,0.001638,0.000000,0.000000,0.000000
3.151400,2.078435,0.052918,0.028976,0.001638,0.000000,0.000000,0.000000
3.153665,2.079355,0.052918,0.028976,0.001638,0.000000,0.000000,0.000000
3.156135,2.080008,0.052918,0.028976,0.001638,0.000000,0.000000,0.000000
3.158831,2.080814,0.052918,0.028976,0.001638,0.000000,0.000000,0.000000
3.161570,2.081449,0.052918,0.028976,0.001638,0.000000,0.000000,0.000000
3.164382,2.082278,0.052918,0.028976,0.001638,0.000000,0.000000,0.000000
3.167335,2.082918,0.052918,0.028976,0.001638,0.000000,0.000000,0.000000
3.170476,2.083480,0.052918,0.028976,0.001638,0.000000,0.000000,0.000000
3.173834,2.083869,0.052918,0.028976,0.001638,0.000000,0.000000,0.000000
3.177308,2.084309,0.051635,0.028848,0.001631,0.000000,0.000000,0.000000
3.180552,2.084725,0.049068,0.028592,0.001618,0.000000,0.000000,0.000000
3.182318,2.083039,0.046502,0.028336,0.001605,0.000000,0.000000,0.000000
3.183815,2.079041,0.045218,0.027951,0.001587,0.000000,0.000000,0.000000
3.186103,2.074091,0.043935,0.027566,0.001570,0.000000,0.000000,0.000000
3.188876,2.069699,0.041368,0.026797,0.001536,0.000000,0.000000,0.000000
3.190332,2.064942,0.038802,0.026028,0.001504,0.000000,0.000000,0.000000
3.189878,2.062252,0.034952,0.025130,0.001469,0.000000,0.000000,0.000000
3.189067,2.058125,0.027252,0.024361,0.001442,0.000000,0.000000,0.000000
3.187118,2.053714,0.023402,0.022436,0.001390,0.000000,0.000000,0.000000
3.178186,2.049230,0.024685,0.019999,0.001333,0.000000,0.000000,0.000000
3.168192,2.049730,0.022119,0.018203,0.001289,0.000000,0.000000,0.000000
3.159369,2.047125,0.020835,0.016278,0.001246,0.000000,0.000000,0.000000
3.151539,2.047556,0.019552,0.014353,0.001206,0.000000,0.000000,0.000000
3.144537,2.046070,0.018268,0.012172,0.001163,0.000000,0.000000,0.000000
3.138910,2.047266,0.016985,0.009991,0.001123,0.000000,0.000000,0.000000
3.135069,2.047898,0.015702,0.007810,0.001086,0.000000,0.000000,0.000000
3.132654,2.049148,0.015702,0.005757,0.001054,0.000000,0.000000,0.000000
3.131453,2.048859,0.015702,0.003703,0.001022,0.000000,0.000000,0.000000
3.130896,2.049273,0.015702,0.000367,0.000969,0.000000,0.000000,0.000000
3.124812,2.049000,0.014418,-0.004381,0.000895,0.000000,0.000000,0.000000
3.112691,2.050746,0.013135,-0.006819,0.000860,0.000000,0.000000,0.000000
3.101668,2.050995,0.013135,-0.009128,0.000829,0.000000,0.000000,0.000000
3.091211,2.053161,0.013135,-0.010925,0.000806,0.000000,0.000000,0.000000
3.086042,2.050402,0.014418,-0.012850,0.000781,0.000000,0.000000,0.000000
3.086385,2.049328,0.016985,-0.014903,0.000751,0.000000,0.000000,0.000000
3.087555,2.048533,0.016985,-0.017213,0.000712,0.000000,0.000000,0.000000
3.089181,2.048475,0.016985,-0.019009,0.000681,0.000000,0.000000,0.000000
3.090961,2.047691,0.016985,-0.020549,0.000655,0.000000,0.000000,0.000000
3.092857,2.047704,0.015701,-0.021960,0.000631,0.000000,0.000000,0.000000
3.094266,2.048027,0.014418,-0.023372,0.000609,0.000000,0.000000,0.000000
3.095584,2.049381,0.011851,-0.024655,0.000590,0.000000,0.000000,0.000000
3.096851,2.050399,0.008001,-0.026066,0.000574,0.000000,0.000000,0.000000
3.097620,2.050705,0.006718,-0.027478,0.000562,0.000000,0.000000,0.000000
3.097829,2.049626,0.005435,-0.028633,0.000555,0.000000,0.000000,0.000000
3.097885,2.048482,0.006718,-0.029788,0.000548,0.000000,0.000000,0.000000
3.098129,2.047102,0.006718,-0.031071,0.000540,0.000000,0.000000,0.000000
3.098329,2.046438,0.006718,-0.032355,0.000531,0.000000,0.000000,0.000000
3.098409,2.046197,0.005435,-0.033510,0.000523,0.000000,0.000000,0.000000
3.098604,2.046177,0.002868,-0.034536,0.000518,0.000000,0.000000,0.000000
3.099284,2.045589,0.001585,-0.035691,0.000514,0.000000,0.000000,0.000000
3.100320,2.045190,-0.000982,-0.036718,0.000513,0.000000,0.000000,0.000000
3.101794,2.044392,-0.000982,-0.037745,0.000514,0.000000,0.000000,0.000000
3.103507,2.043621,-0.003549,-0.039028,0.000515,0.000000,0.000000,0.000000
3.104933,2.041543,-0.002265,-0.040183,0.000519,0.000000,0.000000,0.000000
3.105670,2.039948,-0.000982,-0.041338,0.000522,0.000000,0.000000,0.000000
3.105988,2.038957,-0.002265,-0.042493,0.000523,0.000000,0.000000,0.000000
3.106175,2.039042,-0.002265,-0.043520,0.000525,0.000000,0.000000,0.000000
3.106648,2.039208,-0.003549,-0.044674,0.000528,0.000000,0.000000,0.000000
3.107433,2.039481,-0.006115,-0.045958,0.000532,0.000000,0.000000,0.000000
3.108095,2.038822,-0.007399,-0.047113,0.000539,0.000000,0.000000,0.000000
3.108284,2.037795,-0.007399,-0.048139,0.000547,0.000000,0.000000,0.000000
3.108303,2.037295,-0.006115,-0.049294,0.000556,0.000000,0.000000,0.000000
3.108423,2.037072,-0.006115,-0.050321,0.000562,0.000000,0.000000,0.000000
3.108843,2.036622,-0.007399,-0.051476,0.000569,0.000000,0.000000,0.000000
3.109133,2.036589,-0.007399,-0.052759,0.000578,0.000000,0.000000,0.000000
3.109011,2.036248,-0.008682,-0.053914,0.000587,0.000000,0.000000,0.000000
3.109019,2.035981,-0.008682,-0.055198,0.000598,0.000000,0.000000,0.000000
3.109224,2.035108,-0.008682,-0.056224,0.000607,0.000000,0.000000,0.000000
3.109219,2.035311,-0.008682,-0.057507,0.000618,0.000000,0.000000,0.000000
3.109039,2.035152,-0.009965,-0.058662,0.000628,0.000000,0.000000,0.000000
3.109106,2.035092,-0.011249,-0.059561,0.000637,0.000000,0.000000,0.000000
3.109558,2.034234,-0.012532,-0.060716,0.000650,0.000000,0.000000,0.000000
3.110287,2.033531,-0.012532,-0.061742,0.000663,0.000000,0.000000,0.000000
3.111348,2.032090,-0.012532,-0.062769,0.000676,0.000000,0.000000,0.000000
3.112249,2.031193,-0.012532,-0.063795,0.000689,0.000000,0.000000,0.000000
3.113064,2.030801,-0.013816,-0.064694,0.000700,0.000000,0.000000,0.000000
3.114068,2.030199,-0.015099,-0.065849,0.000716,0.000000,0.000000,0.000000
3.115384,2.029475,-0.017666,-0.066875,0.000731,0.000000,0.000000,0.000000
3.115950,2.028024,-0.017666,-0.068158,0.000754,0.000000,0.000000,0.000000
3.113894,2.027646,-0.015099,-0.069698,0.000781,0.000000,0.000000,0.000000
3.111145,2.028646,-0.015099,-0.070725,0.000797,0.000000,0.000000,0.000000
3.108560,2.029189,-0.016382,-0.071879,0.000814,0.000000,0.000000,0.000000
3.106451,2.030057,-0.016382,-0.072906,0.000831,0.000000,0.000000,0.000000
3.104761,2.030681,-0.016382,-0.074189,0.000852,0.000000,0.000000,0.000000
3.103517,2.031566,-0.016382,-0.075472,0.000873,0.000000,0.000000,0.000000
3.102679,2.032431,-0.015099,-0.076884,0.000896,0.000000,0.000000,0.000000
3.102345,2.033374,-0.013816,-0.078039,0.000914,0.000000,0.000000,0.000000
3.102469,2.034108,-0.012532,-0.079707,0.000937,0.000000,0.000000,0.000000
3.101715,2.034974,-0.012532,-0.082273,0.000969,0.000000,0.000000,0.000000
3.090553,2.036977,-0.011249,-0.085481,0.001009,0.000000,0.000000,0.000000
3.077009,2.037881,-0.009965,-0.087663,0.001034,0.000000,0.000000,0.000000
3.064266,2.039987,-0.009965,-0.089716,0.001054,0.000000,0.000000,0.000000
3.053447,2.040907,-0.008682,-0.091641,0.001073,0.000000,0.000000,0.000000
3.048262,2.040805,-0.007399,-0.093823,0.001092,0.000000,0.000000,0.000000
3.045259,2.041784,-0.006115,-0.096261,0.001110,0.000000,0.000000,0.000000
3.042392,2.043224,-0.006115,-0.098314,0.001123,0.000000,0.000000,0.000000
3.039268,2.044304,-0.004832,-0.099982,0.001133,0.000000,0.000000,0.000000
3.035702,2.045593,-0.004832,-0.101266,0.001139,0.000000,0.000000,0.000000
3.032058,2.046555,-0.006115,-0.102421,0.001145,0.000000,0.000000,0.000000
3.028754,2.047811,-0.006115,-0.103447,0.001151,0.000000,0.000000,0.000000
3.027321,2.048174,-0.004832,-0.104089,0.001155,0.000000,0.000000,0.000000
3.027695,2.047791,-0.003548,-0.104987,0.001159,0.000000,0.000000,0.000000
3.028937,2.048058,-0.003548,-0.105501,0.001161,0.000000,0.000000,0.000000
3.030904,2.048591,-0.002265,-0.105629,0.001162,0.000000,0.000000,0.000000
3.033192,2.049814,-0.002265,-0.105629,0.001162,0.000000,0.000000,0.000000
3.035450,2.050775,-0.002265,-0.105629,0.001162,0.000000,0.000000,0.000000
