3.081985,2.649790,8,12,0.480150,-0.480150,-1.237259,0.000000,-0.075717,0.059608,0.476860,0.476860,0.000000,0.000000,0.003290,0.003290,0.256666,3.141593
3.076734,2.701362,11,16,0.522188,-0.522188,-1.206587,0.000000,-0.023100,0.064859,0.518869,0.518869,0.000000,0.000000,0.003319,0.003319,0.346499,3.141593
3.073530,2.770679,14,17,0.553364,-0.553364,-1.165264,0.000000,0.043633,0.068063,0.544504,0.544504,0.000000,0.000000,0.008860,0.008860,0.397832,3.141593
3.074263,2.841635,15,22,0.536386,-0.536386,-1.120604,0.000000,0.120633,0.067330,0.538641,0.538641,0.000000,0.000000,-0.002255,-0.002255,0.474832,3.141593
3.075963,2.909160,19,24,0.523901,-0.523901,-1.069015,0.000000,0.192500,0.065629,0.525036,0.525036,0.000000,0.000000,-0.001135,-0.001135,0.551832,3.141593
3.060866,2.957690,23,27,0.638832,-0.638832,-1.011393,0.000000,0.242549,0.080727,0.645813,0.645813,0.000000,0.000000,-0.006981,-0.006981,0.641665,3.141593
3.063366,3.003425,25,28,0.646381,-0.646381,-0.944018,0.000000,0.279766,0.078226,0.625811,0.625811,0.000000,0.000000,0.020571,0.020571,0.680165,3.141593
3.077810,3.034591,25,23,0.315772,-0.315772,-0.874462,0.000000,0.315699,0.063782,0.510260,0.510260,0.000000,0.000000,-0.194488,-0.194488,0.615999,3.141593
3.158973,2.954114,18,8,-0.323819,0.323819,-0.824412,0.000000,0.243833,-0.017380,-0.139040,-0.139040,-0.000000,-0.000000,0.015221,0.015221,0.333666,3.141593
3.141132,2.841547,9,0,0.263465,-0.263465,-0.805418,0.000000,0.118066,0.000461,0.003689,0.003689,0.000000,0.000000,0.059776,0.059776,0.115500,3.141593
3.119546,2.792116,4,5,0.396784,-0.396784,-0.795023,0.000000,0.073150,0.022046,0.176371,0.176371,0.000000,0.000000,0.020413,0.020413,0.115500,3.141593
3.140496,2.826070,0,4,-0.239685,0.239685,-0.784757,0.000000,0.111650,0.001097,0.008776,0.008776,0.000000,0.000000,-0.048461,-0.048461,0.051333,3.141593
3.139762,2.848954,0,0,0.245105,-0.245105,-0.783987,0.000000,0.129616,0.001831,0.014645,0.014645,0.000000,0.000000,0.030460,0.030460,0.000000,3.141593
3.130886,2.851634,0,0,0.305955,-0.305955,-0.783987,0.000000,0.129616,0.010706,0.085651,0.085651,0.000000,0.000000,0.020304,0.020304,0.000000,3.141593
3.105291,2.851926,0,3,0.352859,-0.352859,-0.782575,0.000000,0.141166,0.036302,0.290413,0.290413,0.000000,0.000000,0.062447,0.062447,0.038500,3.141593
3.088677,2.870936,1,3,0.447950,-0.447950,-0.778597,0.000000,0.157850,0.052916,0.423326,0.423326,0.000000,0.000000,0.024624,0.024624,0.051333,3.141593
3.088403,2.905460,3,6,0.416629,-0.416629,-0.770127,0.000000,0.191216,0.053190,0.425522,0.425522,0.000000,0.000000,-0.008893,-0.008893,0.115500,3.141593
3.094816,2.964399,2,7,0.376586,-0.376586,-0.758320,0.000000,0.247683,0.046777,0.374216,0.374216,0.000000,0.000000,0.002370,0.002370,0.115500,3.141593
3.092249,3.038484,1,7,0.407908,-0.407908,-0.747540,0.000000,0.324683,0.049344,0.394753,0.394753,0.000000,0.000000,0.013156,0.013156,0.102666,3.141593
3.084461,3.135658,1,9,0.477203,-0.477203,-0.735605,0.000000,0.423499,0.057132,0.457052,0.457052,0.000000,0.000000,0.020151,0.020151,0.128333,3.141593
3.084286,-3.031052,1,12,0.439250,-0.439250,-0.719691,0.000000,0.544132,0.057307,0.458452,0.458452,0.000000,0.000000,-0.019202,-0.019202,0.166833,3.141593
3.088457,-2.905431,2,13,0.424834,-0.424834,-0.699928,0.000000,0.675032,0.053136,0.425087,0.425087,0.000000,0.000000,-0.000253,-0.000253,0.192500,3.141593
3.085982,-2.768228,2,13,0.454403,-0.454403,-0.679908,0.000000,0.816198,0.055611,0.444885,0.444885,0.000000,0.000000,0.009518,0.009518,0.192500,3.141593
3.078889,-2.629239,4,16,0.521315,-0.521315,-0.656808,0.000000,0.962498,0.062704,0.501631,0.501631,0.000000,0.000000,0.019684,0.019684,0.256666,3.141593
3.078865,-2.495622,6,17,0.499168,-0.499168,-0.629345,0.000000,1.098531,0.062727,0.501820,0.501820,0.000000,0.000000,-0.002651,-0.002651,0.295166,3.141593
3.077742,-2.372026,8,19,0.527096,-0.527096,-0.598288,0.000000,1.219164,0.063851,0.510807,0.510807,0.000000,0.000000,0.016289,0.016289,0.346499,3.141593
3.077270,-2.256863,10,19,0.492416,-0.492416,-0.562997,0.000000,1.335948,0.064322,0.514580,0.514580,0.000000,0.000000,-0.022163,-0.022163,0.372166,3.141593
3.076873,-2.141744,12,22,0.527264,-0.527264,-0.523470,0.000000,1.454014,0.064719,0.517756,0.517756,0.000000,0.000000,0.009508,0.009508,0.436332,3.141593
3.070003,-2.038350,14,23,0.571195,-0.571195,-0.479067,0.000000,1.564380,0.071589,0.572716,0.572716,0.000000,0.000000,-0.001521,-0.001521,0.474832,3.141593
3.066827,-1.942967,17,24,0.628791,-0.628791,-0.423756,0.000000,1.660630,0.074766,0.598125,0.598125,0.000000,0.000000,0.030665,0.030665,0.526165,3.141593
3.071125,-1.870883,21,25,0.548184,-0.548184,-0.365621,0.000000,1.733780,0.070468,0.563744,0.563744,0.000000,0.000000,-0.015559,-0.015559,0.590332,3.141593
3.064630,-1.799740,22,28,0.637988,-0.637988,-0.303379,0.000000,1.806929,0.076963,0.615705,0.615705,0.000000,0.000000,0.022283,0.022283,0.641665,3.141593
3.057284,-1.739187,26,29,0.684324,-0.684324,-0.234593,0.000000,1.865963,0.084309,0.674473,0.674473,0.000000,0.000000,0.009851,0.009851,0.705832,3.141593
3.059087,-1.691490,30,34,0.652252,-0.652252,-0.158235,0.000000,1.921146,0.082505,0.660044,0.660044,0.000000,0.000000,-0.007792,-0.007792,0.821331,3.141593
3.054244,-1.646106,33,37,0.710741,-0.710741,-0.075716,0.000000,1.966062,0.087349,0.698792,0.698792,0.000000,0.000000,0.011950,0.011950,0.898331,3.141593
